"Taxonomic Group","Scientific Name","Common Name","NC Status","Federal Status","State Rank","Global Rank","County","County Status","Habitat Comment"
"Butterfly","Polygonia progne","Gray Comma","SR","none","S1","G5","Watauga","Current","rich deciduous forests; host plants -- mainly gooseberries (Ribes)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Gates","Historical","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Cabarrus","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Wake","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Durham","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Chatham","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Harnett","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Wayne","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Richmond","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Mecklenburg","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Buncombe","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Burke","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Forsyth","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Pontia protodice","Checkered White","SR","none","S1S2","G5","Granville","Current","fields, pastures; host plants -- mustard species (Family Brassicaceae)"
"Butterfly","Problema bulenta","Rare Skipper","SR","none","S1","G3","New Hanover","Current","fresh to brackish marshes with tall grasses in Wilmington area; host plant -- wild rice (Zizania aquatica), possibly other tall grasses"
"Butterfly","Problema bulenta","Rare Skipper","SR","none","S1","G3","Brunswick","Historical","fresh to brackish marshes with tall grasses in Wilmington area; host plant -- wild rice (Zizania aquatica), possibly other tall grasses"
"Butterfly","Pyrgus albescens","White Checkered-Skipper","W3","none","SU","G5","Brunswick","Current","dry, open habitats, often where sandy, in the southern parts of the state; host plants -- mallows (Sida)"
"Butterfly","Pyrgus albescens","White Checkered-Skipper","W3","none","SU","G5","Carteret","Current","dry, open habitats, often where sandy, in the southern parts of the state; host plants -- mallows (Sida)"
"Butterfly","Pyrgus albescens","White Checkered-Skipper","W3","none","SU","G5","Mecklenburg","Current","dry, open habitats, often where sandy, in the southern parts of the state; host plants -- mallows (Sida)"
"Butterfly","Pyrgus centaureae wyandot","Appalachian Grizzled Skipper","SR","none","S1","G5T1T2","Transylvania","Historical","openings and edges near wooded hilltops; host plants -- mainly cinquefoil (Potentilla)"
"Butterfly","Pyrgus centaureae wyandot","Appalachian Grizzled Skipper","SR","none","S1","G5T1T2","Polk","Historical","openings and edges near wooded hilltops; host plants -- mainly cinquefoil (Potentilla)"
"Butterfly","Pyrgus centaureae wyandot","Appalachian Grizzled Skipper","SR","none","S1","G5T1T2","Ashe","Current","openings and edges near wooded hilltops; host plants -- mainly cinquefoil (Potentilla)"
"Butterfly","Pyrgus centaureae wyandot","Appalachian Grizzled Skipper","SR","none","S1","G5T1T2","Alleghany","Current","openings and edges near wooded hilltops; host plants -- mainly cinquefoil (Potentilla)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","Macon","Current","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","Buncombe","Current","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","McDowell","Historical","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","Madison","Current","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","Watauga","Current","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium caryaevorus","Hickory Hairstreak","SR","none","S1","G4","Ashe","Current","mid elevation to high elevation deciduous forests; host plants -- primarily hickories (Carya)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Harnett","Current","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Moore","Current","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Hoke","Current","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Sampson","Current","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Scotland","Historical","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Cumberland","Current","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Transylvania","Historical","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Macon","Historical","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Polk","Historical","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium edwardsii","Edwards' Hairstreak","SR","none","S2","G4","Watauga","Historical","scrubby or xeric oak woods; host plants -- mainly oaks (Quercus)"
"Butterfly","Satyrium favonius favonius","Southern Oak Hairstreak","SR","none","S1","G4G5T4","New Hanover","Current","maritime forests along southern coast; host plant -- oaks, especially live oak (Quercus virginiana)"
"Butterfly","Satyrium favonius favonius","Southern Oak Hairstreak","SR","none","S1","G4G5T4","Brunswick","Current","maritime forests along southern coast; host plant -- oaks, especially live oak (Quercus virginiana)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Camden","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Iredell","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Wilkes","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Pender","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Durham","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Orange","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Moore","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Hoke","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Brunswick","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Carteret","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Richmond","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Cumberland","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Mecklenburg","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Hyde","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Montgomery","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Cleveland","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Dare","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Currituck","Current","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Caswell","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium favonius ontario","Northern Oak Hairstreak","SR","none","S2S3","G4G5T4","Alleghany","Historical","oak-dominated woods, usually in dry sites; host plants -- oaks (Quercus)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Pender","Historical","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Moore","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Pitt","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Robeson","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Hoke","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Brunswick","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Bladen","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Onslow","Historical","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Sampson","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Carteret","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Scotland","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Richmond","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Craven","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Cumberland","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Transylvania","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Gaston","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Dare","Historical","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Currituck","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Satyrium kingi","King's Hairstreak","W2","none","S3S4","G3G4","Watauga","Current","forests, often moist, usually near sweetleaf; host plant -- sweetleaf (Symplocos tinctoria)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Iredell","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Wilkes","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Wake","Historical","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Mecklenburg","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Jackson","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Transylvania","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Gaston","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Cleveland","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Macon","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Cherokee","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Clay","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Henderson","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Rutherford","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Polk","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Graham","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Haywood","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Swain","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Buncombe","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","McDowell","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Catawba","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Burke","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Nash","Historical","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Madison","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Yancey","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Caldwell","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Alexander","Historical","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Mitchell","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Avery","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Watauga","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Surry","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Stokes","Historical","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Ashe","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria diana","Diana Fritillary","W2","none","S3S4","G2G3","Alleghany","Current","montane and foothill forest edges and openings; host plants -- violets (Viola)"
"Butterfly","Speyeria idalia","Regal Fritillary","SR","none","SX","G3?","Wilkes","Historical","wet or dry meadows, bogs, open hilltops; host plants -- violets (Viola)"
"Butterfly","Speyeria idalia","Regal Fritillary","SR","none","SX","G3?","Avery","Historical","wet or dry meadows, bogs, open hilltops; host plants -- violets (Viola)"
"Butterfly","Speyeria idalia","Regal Fritillary","SR","none","SX","G3?","Ashe","Historical","wet or dry meadows, bogs, open hilltops; host plants -- violets (Viola)"
"Butterfly","Speyeria idalia","Regal Fritillary","SR","none","SX","G3?","Alleghany","Historical","wet or dry meadows, bogs, open hilltops; host plants -- violets (Viola)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Orange","Historical","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Pitt","Historical","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Gaston","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Cleveland","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Macon","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Cherokee","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Henderson","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Rutherford","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Polk","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Graham","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Haywood","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Swain","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Buncombe","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Burke","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Madison","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Caldwell","Current","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Mitchell","Historical","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Caswell","Historical","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
"Butterfly","Telegonus cellus","Golden Banded-Skipper","SR","none","S2","G4","Alleghany","Historical","moist woods near streams; host plant -- wild bean (Phaseolus polystachios)"
